Prod_Order_No,Component_Item_ID,Required_Qty,Available_Qty,Shortage_Qty
MO00461,RM0152,749,159,590
MO00462,RM0466,1000,97,903
MO00462,RM0482,750,420,330
MO00462,RM0342,750,284,466
MO00462,RM0172,875,109,766
MO00462,RM0130,250,224,26
MO00463,RM0372,1890,1477,413
MO00463,RM0127,1512,1299,213
MO00463,RM0346,2268,1173,1095
MO00463,RM0444,3024,1813,1211
MO00464,RM0372,1880,1192,688
MO00464,RM0127,1504,1361,143
MO00464,RM0346,2256,749,1507
MO00464,RM0444,3008,2555,453
MO00465,RM0410,310,160,150
MO00465,RM0470,372,319,53
MO00465,RM0457,124,116,8
MO00465,RM0319,248,202,46
MO00465,RM0110,434,138,296
MO00465,RM0246,248,228,20
MO00465,RM0426,186,60,126
MO00466,RM0370,714,540,174
MO00466,RM0491,357,78,279
MO00466,RM0169,357,9,348
MO00466,RM0482,714,590,124
MO00467,RM0191,80,23,57
MO00467,RM0409,240,35,205
MO00467,RM0445,320,189,131
MO00467,RM0127,640,400,240
MO00468,RM0446,648,178,470
MO00468,RM0451,486,455,31
MO00468,RM0465,1296,770,526
MO00468,RM0195,486,396,90
MO00468,RM0360,972,269,703
MO00468,RM0224,324,237,87
MO00469,RM0439,1205,325,880
MO00469,RM0423,723,460,263
MO00469,RM0473,1928,262,1666
MO00469,RM0305,1446,1328,118
MO00469,RM0287,1687,9,1678
MO00469,RM0348,723,456,267
MO00470,RM0269,1025,595,430
MO00470,RM0277,1435,305,1130
MO00470,RM0376,205,181,24
MO00470,RM0101,820,17,803
MO00470,RM0121,205,87,118
MO00470,RM0314,1025,603,422
MO00470,RM0219,820,651,169
MO00471,RM0269,1945,1048,897
MO00471,RM0277,2723,959,1764
MO00471,RM0376,389,260,129
MO00471,RM0101,1556,1470,86
MO00471,RM0121,389,351,38
MO00471,RM0314,1945,123,1822
MO00471,RM0219,1556,1503,53
MO00472,RM0441,918,50,868
MO00472,RM0400,918,745,173
MO00472,RM0274,459,392,67
MO00472,RM0261,306,237,69
MO00472,RM0342,306,96,210
MO00473,RM0343,2107,72,2035
MO00473,RM0447,1204,176,1028
MO00473,RM0473,903,323,580
MO00473,RM0141,2408,86,2322
MO00473,RM0484,2408,2141,267
MO00473,RM0375,2107,1346,761
MO00473,RM0396,1204,509,695
MO00473,RM0490,2408,953,1455
MO00474,RM0171,412,308,104
MO00474,RM0397,1648,1274,374
MO00474,RM0363,1648,1070,578
MO00474,RM0109,1442,499,943
MO00474,RM0168,1236,632,604
MO00474,RM0120,1648,161,1487
MO00474,RM0456,1030,777,253
MO00474,RM0125,206,57,149
MO00475,RM0153,288,135,153
MO00475,RM0192,252,219,33
MO00475,RM0390,180,9,171
MO00475,RM0413,288,204,84
MO00475,RM0323,288,215,73
MO00475,RM0118,36,20,16
MO00475,RM0304,180,101,79
MO00476,RM0370,1350,1299,51
MO00476,RM0491,675,396,279
MO00476,RM0169,675,344,331
MO00476,RM0482,1350,441,909
MO00477,RM0184,714,653,61
MO00477,RM0384,1428,457,971
MO00477,RM0112,1071,79,992
MO00477,RM0167,357,162,195
MO00477,RM0256,2499,1884,615
MO00478,RM0179,381,54,327
MO00478,RM0191,762,356,406
MO00478,RM0465,254,21,233
MO00478,RM0119,254,148,106
MO00479,RM0396,672,448,224
MO00479,RM0267,784,582,202
MO00479,RM0131,560,476,84
MO00479,RM0296,448,244,204
MO00479,RM0392,560,516,44
MO00480,RM0140,594,94,500
MO00480,RM0320,198,166,32
MO00480,RM0457,1386,874,512
MO00480,RM0184,1386,167,1219
MO00480,RM0368,396,259,137
MO00480,RM0285,396,274,122
MO00481,RM0140,450,344,106
MO00481,RM0460,225,124,101
MO00481,RM0108,600,98,502
MO00481,RM0224,225,8,217
MO00482,RM0279,240,141,99
MO00482,RM0237,320,152,168
MO00482,RM0427,400,30,370
MO00482,RM0393,320,27,293
MO00482,RM0397,160,30,130
MO00482,RM0428,80,1,79
MO00482,RM0417,640,7,633
MO00482,RM0307,480,357,123
MO00483,RM0349,1218,645,573
MO00483,RM0491,1392,1038,354
MO00483,RM0290,348,241,107
MO00483,RM0180,522,183,339
MO00483,RM0150,522,6,516
MO00483,RM0296,348,111,237
MO00483,RM0288,696,656,40
MO00484,RM0279,648,129,519
MO00484,RM0237,864,304,560
MO00484,RM0427,1080,356,724
MO00484,RM0393,864,694,170
MO00484,RM0397,432,284,148
MO00484,RM0428,216,124,92
MO00484,RM0417,1728,1634,94
MO00484,RM0307,1296,1155,141
MO00485,RM0418,1722,1538,184
MO00485,RM0256,492,184,308
MO00485,RM0372,1476,1122,354
MO00485,RM0262,1230,87,1143
MO00485,RM0468,1968,1390,578
MO00485,RM0451,738,287,451
MO00485,RM0338,738,129,609
MO00486,RM0301,1074,297,777
MO00486,RM0470,1432,372,1060
MO00486,RM0197,716,290,426
MO00486,RM0313,358,167,191
MO00486,RM0149,2864,2819,45
MO00486,RM0284,1790,206,1584
MO00486,RM0137,1432,425,1007
MO00486,RM0437,2148,1722,426
MO00487,RM0128,965,293,672
MO00487,RM0227,1544,900,644
MO00487,RM0205,965,780,185
MO00487,RM0188,772,697,75
MO00487,RM0337,579,392,187
MO00487,RM0334,772,187,585
MO00487,RM0435,1158,464,694
MO00487,RM0208,1158,689,469
MO00488,RM0191,208,117,91
MO00488,RM0409,624,359,265
MO00488,RM0445,832,392,440
MO00488,RM0127,1664,1027,637
MO00489,RM0441,438,407,31
MO00489,RM0400,438,9,429
MO00489,RM0274,219,37,182
MO00489,RM0261,146,93,53
MO00489,RM0342,146,40,106
MO00490,RM0129,224,91,133
MO00490,RM0190,64,55,9
MO00490,RM0471,224,9,215
MO00490,RM0448,128,29,99
MO00490,RM0103,128,109,19
MO00490,RM0229,96,64,32
MO00490,RM0151,160,159,1
MO00491,RM0238,2808,344,2464
MO00491,RM0176,1755,734,1021
MO00491,RM0459,1755,1293,462
MO00491,RM0104,1755,1126,629
MO00491,RM0445,2457,398,2059
MO00491,RM0212,1404,1228,176
MO00492,RM0128,1670,1030,640
MO00492,RM0227,2672,1958,714
MO00492,RM0205,1670,1505,165
MO00492,RM0188,1336,695,641
MO00492,RM0337,1002,794,208
MO00492,RM0334,1336,1040,296
MO00492,RM0435,2004,11,1993
MO00492,RM0208,2004,456,1548
MO00493,RM0282,1029,1021,8
MO00493,RM0208,2058,1302,756
MO00493,RM0414,1029,176,853
MO00493,RM0477,2058,19,2039
MO00493,RM0436,1715,1435,280
MO00493,RM0446,1029,374,655
MO00493,RM0289,1372,1236,136
MO00494,RM0234,896,588,308
MO00494,RM0176,896,57,839
MO00494,RM0342,672,235,437
MO00494,RM0177,224,179,45
MO00494,RM0482,112,67,45
MO00494,RM0161,112,45,67
MO00494,RM0449,672,650,22
MO00494,RM0287,336,175,161
MO00495,RM0141,2368,2346,22
MO00495,RM0130,1776,532,1244
MO00495,RM0419,592,211,381
MO00495,RM0275,2072,1416,656
MO00495,RM0302,1776,882,894
MO00496,RM0459,3104,1474,1630
MO00496,RM0133,2328,716,1612
MO00496,RM0124,1940,1542,398
MO00496,RM0482,776,69,707
MO00496,RM0138,2328,884,1444
MO00496,RM0101,1940,661,1279
MO00496,RM0382,2328,214,2114
MO00497,RM0374,444,67,377
MO00497,RM0249,296,30,266
MO00497,RM0140,74,40,34
MO00497,RM0251,74,14,60
MO00497,RM0157,370,17,353
MO00497,RM0244,148,0,148
MO00497,RM0150,148,90,58
MO00497,RM0293,296,178,118
MO00498,RM0140,723,526,197
MO00498,RM0320,241,216,25
MO00498,RM0457,1687,667,1020
MO00498,RM0184,1687,317,1370
MO00498,RM0368,482,359,123
MO00498,RM0285,482,133,349
MO00499,RM0425,840,68,772
MO00499,RM0290,672,99,573
MO00499,RM0199,1344,773,571
MO00499,RM0396,1008,367,641
MO00499,RM0386,840,328,512
MO00499,RM0390,504,256,248
MO00499,RM0113,336,123,213
MO00500,RM0129,1386,492,894
MO00500,RM0190,396,339,57
MO00500,RM0471,1386,566,820
MO00500,RM0448,792,781,11
MO00500,RM0103,792,254,538
MO00500,RM0229,594,571,23
MO00500,RM0151,990,756,234
MO00501,RM0237,2058,451,1607
MO00501,RM0317,1029,72,957
MO00501,RM0304,1029,257,772
MO00501,RM0161,686,155,531
MO00501,RM0118,1715,1610,105
MO00501,RM0160,1372,1365,7
MO00501,RM0427,1715,334,1381
MO00502,RM0366,284,64,220
MO00502,RM0290,852,222,630
MO00502,RM0490,142,7,135
MO00502,RM0312,1136,419,717
MO00502,RM0235,568,482,86
MO00502,RM0234,142,84,58
MO00502,RM0454,852,648,204
MO00502,RM0476,1136,977,159
MO00503,RM0219,245,195,50
MO00503,RM0351,98,16,82
MO00503,RM0461,49,37,12
MO00503,RM0347,49,17,32
MO00503,RM0399,49,33,16
MO00503,RM0161,343,70,273
MO00503,RM0293,245,7,238
MO00504,RM0153,320,73,247
MO00504,RM0192,280,214,66
MO00504,RM0390,200,79,121
MO00504,RM0413,320,207,113
MO00504,RM0323,320,310,10
MO00504,RM0118,40,15,25
MO00504,RM0304,200,126,74
MO00505,RM0343,2296,764,1532
MO00505,RM0447,1312,47,1265
MO00505,RM0473,984,178,806
MO00505,RM0141,2624,2458,166
MO00505,RM0484,2624,681,1943
MO00505,RM0375,2296,29,2267
MO00505,RM0396,1312,357,955
MO00505,RM0490,2624,17,2607
MO00506,RM0370,1976,1458,518
MO00506,RM0266,741,664,77
MO00506,RM0287,247,186,61
MO00506,RM0248,741,9,732
MO00506,RM0365,988,78,910
MO00506,RM0209,1976,138,1838
MO00507,RM0441,1404,288,1116
MO00507,RM0400,1404,278,1126
MO00507,RM0274,702,339,363
MO00507,RM0261,468,21,447
MO00507,RM0342,468,170,298
MO00508,RM0234,1032,703,329
MO00508,RM0176,1032,827,205
MO00508,RM0342,774,11,763
MO00508,RM0177,258,120,138
MO00508,RM0482,129,72,57
MO00508,RM0161,129,70,59
MO00508,RM0449,774,608,166
MO00508,RM0287,387,348,39
MO00509,RM0439,1190,1076,114
MO00509,RM0423,714,425,289
MO00509,RM0473,1904,414,1490
MO00509,RM0305,1428,1046,382
MO00509,RM0287,1666,828,838
MO00509,RM0348,714,211,503
MO00510,RM0445,1364,489,875
MO00510,RM0234,1364,186,1178
MO00510,RM0415,341,168,173
MO00510,RM0368,1705,354,1351
MO00510,RM0241,341,120,221
MO00510,RM0426,1705,919,786
MO00510,RM0454,682,84,598
MO00510,RM0346,341,220,121
MO00511,RM0384,1665,713,952
MO00511,RM0443,2664,831,1833
MO00511,RM0356,666,620,46
MO00511,RM0464,333,268,65
MO00511,RM0442,1665,1553,112
MO00511,RM0187,1665,908,757
MO00512,RM0490,1900,426,1474
MO00512,RM0180,1900,969,931
MO00512,RM0119,1520,881,639
MO00512,RM0136,3040,2528,512
MO00512,RM0416,2280,289,1991
MO00512,RM0134,1140,371,769
MO00512,RM0432,1140,459,681
MO00512,RM0303,2280,2207,73
MO00513,RM0490,480,167,313
MO00513,RM0180,480,445,35
MO00513,RM0119,384,133,251
MO00513,RM0136,768,151,617
MO00513,RM0416,576,114,462
MO00513,RM0134,288,177,111
MO00513,RM0432,288,19,269
MO00513,RM0303,576,497,79
MO00514,RM0112,378,46,332
MO00514,RM0246,378,5,373
MO00514,RM0160,756,435,321
MO00514,RM0207,1512,309,1203
MO00514,RM0312,2268,2052,216
MO00515,RM0103,1425,516,909
MO00515,RM0393,285,277,8
MO00515,RM0237,2280,2090,190
MO00515,RM0203,1425,191,1234
MO00515,RM0102,285,240,45
MO00515,RM0177,1140,174,966
MO00516,RM0343,2128,1411,717
MO00516,RM0447,1216,582,634
MO00516,RM0473,912,116,796
MO00516,RM0141,2432,1675,757
MO00516,RM0484,2432,1845,587
MO00516,RM0375,2128,2071,57
MO00516,RM0396,1216,732,484
MO00516,RM0490,2432,2220,212
MO00517,RM0234,1640,269,1371
MO00517,RM0176,1640,1082,558
MO00517,RM0342,1230,1130,100
MO00517,RM0177,410,398,12
MO00517,RM0482,205,159,46
MO00517,RM0161,205,151,54
MO00517,RM0449,1230,398,832
MO00517,RM0287,615,539,76
MO00518,RM0446,2695,812,1883
MO00518,RM0312,3080,2483,597
MO00518,RM0229,2310,2137,173
MO00518,RM0121,1925,1088,837
MO00518,RM0462,1925,223,1702
MO00518,RM0425,2695,2590,105
MO00518,RM0255,1540,1527,13
MO00519,RM0139,1310,1290,20
MO00519,RM0123,2096,1517,579
MO00519,RM0285,524,334,190
MO00519,RM0461,786,310,476
MO00519,RM0426,1572,841,731
MO00519,RM0113,786,336,450
MO00519,RM0220,524,16,508
MO00520,RM0306,420,47,373
MO00520,RM0318,70,44,26
MO00520,RM0457,140,21,119
MO00520,RM0228,420,167,253
MO00520,RM0179,140,135,5
MO00520,RM0203,70,38,32
MO00520,RM0208,490,173,317
MO00521,RM0490,650,229,421
MO00521,RM0180,650,454,196
MO00521,RM0119,520,330,190
MO00521,RM0136,1040,901,139
MO00521,RM0416,780,8,772
MO00521,RM0134,390,180,210
MO00521,RM0432,390,317,73
MO00521,RM0303,780,570,210
MO00522,RM0238,1872,932,940
MO00522,RM0176,1170,908,262
MO00522,RM0459,1170,1077,93
MO00522,RM0104,1170,1103,67
MO00522,RM0445,1638,360,1278
MO00522,RM0212,936,809,127
MO00523,RM0384,666,504,162
MO00523,RM0156,333,47,286
MO00523,RM0102,444,202,242
MO00523,RM0307,555,425,130
MO00523,RM0101,444,50,394
MO00523,RM0278,666,483,183
MO00523,RM0468,333,193,140
MO00524,RM0140,672,29,643
MO00524,RM0320,224,62,162
MO00524,RM0457,1568,368,1200
MO00524,RM0184,1568,451,1117
MO00524,RM0368,448,372,76
MO00524,RM0285,448,405,43
MO00525,RM0140,1506,1432,74
MO00525,RM0460,753,5,748
MO00525,RM0108,2008,673,1335
MO00525,RM0224,753,71,682
MO00526,RM0483,1666,347,1319
MO00526,RM0328,952,373,579
MO00526,RM0411,1904,1192,712
MO00526,RM0417,1428,902,526
MO00526,RM0335,1666,310,1356
MO00526,RM0116,238,18,220
MO00526,RM0152,1666,1229,437
MO00527,RM0446,1540,966,574
MO00527,RM0312,1760,1303,457
MO00527,RM0229,1320,1191,129
MO00527,RM0121,1100,973,127
MO00527,RM0462,1100,212,888
MO00527,RM0425,1540,276,1264
MO00527,RM0255,880,470,410
MO00528,RM0374,354,256,98
MO00528,RM0249,236,123,113
MO00528,RM0140,59,38,21
MO00528,RM0251,59,18,41
MO00528,RM0157,295,29,266
MO00528,RM0244,118,82,36
MO00528,RM0150,118,66,52
MO00528,RM0293,236,144,92
MO00529,RM0169,1660,1402,258
MO00529,RM0338,1992,1317,675
MO00529,RM0482,332,4,328
MO00529,RM0318,2324,1061,1263
MO00529,RM0187,2656,733,1923
MO00530,RM0384,1025,560,465
MO00530,RM0443,1640,431,1209
MO00530,RM0356,410,384,26
MO00530,RM0464,205,105,100
MO00530,RM0442,1025,727,298
MO00530,RM0187,1025,525,500
MO00531,RM0258,2254,1494,760
MO00531,RM0151,1932,1258,674
MO00531,RM0369,1932,84,1848
MO00531,RM0114,644,475,169
MO00531,RM0215,2576,1073,1503
MO00531,RM0289,2254,1680,574
MO00532,RM0446,251,97,154
MO00532,RM0286,2008,489,1519
MO00532,RM0378,2008,791,1217
MO00532,RM0134,251,236,15
MO00532,RM0328,753,462,291
MO00533,RM0381,210,33,177
MO00533,RM0277,60,32,28
MO00533,RM0112,240,212,28
MO00533,RM0352,60,35,25
MO00533,RM0191,180,142,38
MO00533,RM0255,30,4,26
MO00533,RM0325,120,24,96
MO00534,RM0269,100,25,75
MO00534,RM0277,140,24,116
MO00534,RM0376,20,0,20
MO00534,RM0101,80,56,24
MO00534,RM0121,20,13,7
MO00534,RM0314,100,6,94
MO00534,RM0219,80,10,70
MO00535,RM0367,369,304,65
MO00535,RM0389,2583,1285,1298
MO00535,RM0232,1845,583,1262
MO00535,RM0400,2583,324,2259
MO00535,RM0429,738,332,406
MO00535,RM0143,369,225,144
MO00536,RM0349,2625,1873,752
MO00536,RM0491,3000,2627,373
MO00536,RM0290,750,42,708
MO00536,RM0180,1125,944,181
MO00536,RM0150,1125,411,714
MO00536,RM0296,750,362,388
MO00536,RM0288,1500,406,1094
MO00537,RM0446,37,0,37
MO00537,RM0286,296,49,247
MO00537,RM0378,296,243,53
MO00537,RM0134,37,35,2
MO00537,RM0328,111,27,84
MO00538,RM0456,113,32,81
MO00538,RM0178,226,13,213
MO00538,RM0387,565,157,408
MO00538,RM0473,113,56,57
MO00539,RM0446,975,106,869
MO00539,RM0164,1170,354,816
MO00539,RM0184,780,288,492
MO00539,RM0112,780,643,137
MO00539,RM0300,1170,458,712
MO00540,RM0169,1705,1158,547
MO00540,RM0338,2046,710,1336
MO00540,RM0482,341,261,80
MO00540,RM0318,2387,1314,1073
MO00540,RM0187,2728,1033,1695
MO00541,RM0406,132,122,10
MO00541,RM0202,22,20,2
MO00541,RM0442,22,4,18
MO00541,RM0415,110,71,39
MO00542,RM0184,294,76,218
MO00542,RM0384,588,309,279
MO00542,RM0112,441,36,405
MO00542,RM0167,147,69,78
MO00542,RM0256,1029,443,586
MO00543,RM0378,1143,982,161
MO00543,RM0446,2667,1895,772
MO00543,RM0290,762,543,219
MO00543,RM0427,2286,2096,190
MO00543,RM0231,762,388,374
MO00544,RM0323,2216,1377,839
MO00544,RM0385,1939,1899,40
MO00544,RM0347,2216,1372,844
MO00544,RM0329,1662,442,1220
MO00544,RM0364,1939,35,1904
MO00544,RM0276,1939,1087,852
MO00545,RM0231,1528,1370,158
MO00545,RM0340,573,230,343
MO00545,RM0380,955,401,554
MO00545,RM0182,1146,721,425
MO00545,RM0442,955,503,452
MO00545,RM0132,1337,11,1326
MO00546,RM0363,1830,1252,578
MO00546,RM0341,366,98,268
MO00546,RM0205,1098,535,563
MO00546,RM0356,732,515,217
MO00546,RM0238,1098,33,1065
MO00546,RM0325,732,93,639
MO00546,RM0445,2196,934,1262
MO00547,RM0366,312,165,147
MO00547,RM0290,936,246,690
MO00547,RM0490,156,137,19
MO00547,RM0312,1248,899,349
MO00547,RM0235,624,443,181
MO00547,RM0234,156,47,109
MO00547,RM0454,936,257,679
MO00547,RM0476,1248,27,1221
MO00548,RM0343,1330,1222,108
MO00548,RM0447,760,415,345
MO00548,RM0473,570,9,561
MO00548,RM0141,1520,190,1330
MO00548,RM0484,1520,658,862
MO00548,RM0375,1330,487,843
MO00548,RM0396,760,55,705
MO00548,RM0490,1520,700,820
MO00549,RM0149,710,490,220
MO00549,RM0291,284,195,89
MO00549,RM0184,852,816,36
MO00549,RM0462,994,978,16
MO00549,RM0459,142,27,115
MO00549,RM0251,994,691,303
MO00549,RM0329,1136,163,973
MO00550,RM0446,1264,462,802
MO00550,RM0451,948,79,869
MO00550,RM0465,2528,5,2523
MO00550,RM0195,948,379,569
MO00550,RM0360,1896,1868,28
MO00550,RM0224,632,583,49
MO00551,RM0139,1930,1040,890
MO00551,RM0123,3088,2828,260
MO00551,RM0285,772,248,524
MO00551,RM0461,1158,462,696
MO00551,RM0426,2316,1503,813
MO00551,RM0113,1158,446,712
MO00551,RM0220,772,622,150
MO00552,RM0384,835,300,535
MO00552,RM0443,1336,1069,267
MO00552,RM0356,334,20,314
MO00552,RM0464,167,119,48
MO00552,RM0442,835,249,586
MO00552,RM0187,835,49,786
MO00553,RM0433,464,316,148
MO00553,RM0110,464,415,49
MO00553,RM0251,1856,881,975
MO00553,RM0479,1856,1408,448
MO00553,RM0273,464,272,192
MO00553,RM0235,1856,742,1114
MO00554,RM0128,1915,699,1216
MO00554,RM0227,3064,2834,230
MO00554,RM0205,1915,1911,4
MO00554,RM0188,1532,228,1304
MO00554,RM0337,1149,857,292
MO00554,RM0334,1532,1475,57
MO00554,RM0435,2298,1117,1181
MO00554,RM0208,2298,364,1934
MO00555,RM0396,348,0,348
MO00555,RM0267,406,327,79
MO00555,RM0131,290,185,105
MO00555,RM0296,232,64,168
MO00555,RM0392,290,68,222
MO00556,RM0141,3008,394,2614
MO00556,RM0130,2256,828,1428
MO00556,RM0419,752,690,62
MO00556,RM0275,2632,2626,6
MO00556,RM0302,2256,1606,650
MO00557,RM0439,1270,797,473
MO00557,RM0423,762,714,48
MO00557,RM0473,2032,369,1663
MO00557,RM0305,1524,217,1307
MO00557,RM0287,1778,958,820
MO00557,RM0348,762,180,582
MO00558,RM0341,1232,17,1215
MO00558,RM0377,1232,860,372
MO00558,RM0436,1232,893,339
MO00558,RM0150,1848,1380,468
MO00558,RM0128,2464,234,2230
MO00558,RM0251,2156,101,2055
MO00558,RM0387,1540,1432,108
MO00559,RM0301,798,167,631
MO00559,RM0470,1064,326,738
MO00559,RM0197,532,280,252
MO00559,RM0313,266,174,92
MO00559,RM0149,2128,1606,522
MO00559,RM0284,1330,405,925
MO00559,RM0137,1064,579,485
MO00559,RM0437,1596,684,912
MO00560,RM0483,1372,181,1191
MO00560,RM0328,784,549,235
MO00560,RM0411,1568,1385,183
MO00560,RM0417,1176,623,553
MO00560,RM0335,1372,712,660
MO00560,RM0116,196,180,16
MO00560,RM0152,1372,940,432
MO00561,RM0490,1225,283,942
MO00561,RM0180,1225,1137,88
MO00561,RM0119,980,871,109
MO00561,RM0136,1960,26,1934
MO00561,RM0416,1470,1238,232
MO00561,RM0134,735,577,158
MO00561,RM0432,735,503,232
MO00561,RM0303,1470,214,1256
MO00562,RM0370,594,52,542
MO00562,RM0491,297,19,278
MO00562,RM0169,297,90,207
MO00562,RM0482,594,292,302
MO00563,RM0446,1827,367,1460
MO00563,RM0312,2088,1990,98
MO00563,RM0229,1566,1231,335
MO00563,RM0121,1305,502,803
MO00563,RM0462,1305,795,510
MO00563,RM0425,1827,1647,180
MO00563,RM0255,1044,851,193
MO00564,RM0231,2104,1557,547
MO00564,RM0340,789,383,406
MO00564,RM0380,1315,1046,269
MO00564,RM0182,1578,876,702
MO00564,RM0442,1315,796,519
MO00564,RM0132,1841,648,1193
MO00565,RM0384,2238,158,2080
MO00565,RM0156,1119,38,1081
MO00565,RM0102,1492,365,1127
MO00565,RM0307,1865,1009,856
MO00565,RM0101,1492,773,719
MO00565,RM0278,2238,1524,714
MO00565,RM0468,1119,907,212
MO00566,RM0418,1099,500,599
MO00566,RM0256,314,236,78
MO00566,RM0372,942,130,812
MO00566,RM0262,785,195,590
MO00566,RM0468,1256,1116,140
MO00566,RM0451,471,35,436
MO00566,RM0338,471,422,49
MO00567,RM0192,2712,96,2616
MO00567,RM0346,339,20,319
MO00567,RM0126,2373,1521,852
MO00567,RM0484,339,65,274
MO00567,RM0286,339,252,87
MO00567,RM0416,2712,266,2446
MO00567,RM0371,2373,345,2028
MO00567,RM0344,678,515,163
MO00568,RM0445,1288,1202,86
MO00568,RM0234,1288,1141,147
MO00568,RM0415,322,233,89
MO00568,RM0368,1610,1098,512
MO00568,RM0241,322,93,229
MO00568,RM0426,1610,1289,321
MO00568,RM0454,644,155,489
MO00568,RM0346,322,194,128
MO00569,RM0184,634,282,352
MO00569,RM0384,1268,803,465
MO00569,RM0112,951,687,264
MO00569,RM0167,317,39,278
MO00569,RM0256,2219,94,2125
MO00570,RM0446,1495,968,527
MO00570,RM0164,1794,760,1034
MO00570,RM0184,1196,395,801
MO00570,RM0112,1196,810,386
MO00570,RM0300,1794,1493,301
MO00571,RM0185,2196,1962,234
MO00571,RM0131,366,348,18
MO00571,RM0167,732,508,224
MO00571,RM0151,366,162,204
MO00572,RM0140,1116,7,1109
MO00572,RM0460,558,118,440
MO00572,RM0108,1488,14,1474
MO00572,RM0224,558,89,469
MO00573,RM0215,515,375,140
MO00573,RM0202,618,428,190
MO00573,RM0139,618,419,199
MO00573,RM0404,515,398,117
MO00573,RM0331,103,80,23
MO00573,RM0157,824,692,132
MO00573,RM0152,206,23,183
MO00573,RM0147,309,11,298
MO00574,RM0483,2730,1457,1273
MO00574,RM0328,1560,1169,391
MO00574,RM0411,3120,1897,1223
MO00574,RM0417,2340,1216,1124
MO00574,RM0335,2730,2582,148
MO00574,RM0116,390,264,126
MO00574,RM0152,2730,90,2640
MO00575,RM0191,372,161,211
MO00575,RM0409,1116,774,342
MO00575,RM0445,1488,546,942
MO00575,RM0127,2976,154,2822
MO00576,RM0219,465,191,274
MO00576,RM0351,186,173,13
MO00576,RM0461,93,16,77
MO00576,RM0347,93,36,57
MO00576,RM0399,93,55,38
MO00576,RM0161,651,433,218
MO00576,RM0293,465,21,444
MO00577,RM0191,176,31,145
MO00577,RM0409,528,512,16
MO00577,RM0445,704,390,314
MO00577,RM0127,1408,780,628
MO00578,RM0112,267,178,89
MO00578,RM0246,267,239,28
MO00578,RM0160,534,46,488
MO00578,RM0207,1068,1007,61
MO00578,RM0312,1602,894,708
MO00579,RM0149,515,94,421
MO00579,RM0291,206,150,56
MO00579,RM0184,618,128,490
MO00579,RM0462,721,388,333
MO00579,RM0459,103,5,98
MO00579,RM0251,721,378,343
MO00579,RM0329,824,221,603
MO00580,RM0191,340,71,269
MO00580,RM0409,1020,681,339
MO00580,RM0445,1360,713,647
MO00580,RM0127,2720,2319,401
MO00581,RM0179,417,380,37
MO00581,RM0191,834,18,816
MO00581,RM0465,278,240,38
MO00581,RM0119,278,46,232
MO00582,RM0424,966,456,510
MO00582,RM0381,1127,1065,62
MO00582,RM0299,483,390,93
MO00582,RM0422,644,64,580
MO00583,RM0153,776,29,747
MO00583,RM0192,679,119,560
MO00583,RM0390,485,66,419
MO00583,RM0413,776,697,79
MO00583,RM0323,776,365,411
MO00583,RM0118,97,27,70
MO00583,RM0304,485,235,250
MO00584,RM0279,1200,1126,74
MO00584,RM0236,900,612,288
MO00584,RM0464,300,197,103
MO00584,RM0233,1500,571,929
MO00585,RM0349,903,316,587
MO00585,RM0491,1032,597,435
MO00585,RM0290,258,160,98
MO00585,RM0180,387,15,372
MO00585,RM0150,387,376,11
MO00585,RM0296,258,207,51
MO00585,RM0288,516,158,358
MO00586,RM0451,336,174,162
MO00586,RM0412,560,92,468
MO00586,RM0120,784,554,230
MO00586,RM0204,112,40,72
MO00586,RM0145,784,355,429
MO00587,RM0389,1149,819,330
MO00587,RM0142,3064,2122,942
MO00587,RM0497,1149,137,1012
MO00587,RM0376,383,140,243
MO00587,RM0235,1149,1000,149
MO00587,RM0119,2298,333,1965
MO00587,RM0251,766,293,473
MO00587,RM0474,1149,761,388
MO00588,RM0284,3192,1316,1876
MO00588,RM0266,1197,830,367
MO00588,RM0275,2793,2663,130
MO00588,RM0486,3192,2662,530
MO00588,RM0462,1995,1910,85
MO00588,RM0278,3192,2728,464
MO00589,RM0112,76,16,60
MO00589,RM0246,76,70,6
MO00589,RM0160,152,98,54
MO00589,RM0207,304,73,231
MO00589,RM0312,456,416,40
MO00590,RM0451,1023,371,652
MO00590,RM0412,1705,1101,604
MO00590,RM0120,2387,1410,977
MO00590,RM0204,341,292,49
MO00590,RM0145,2387,1744,643
MO00591,RM0103,1480,305,1175
MO00591,RM0393,296,263,33
MO00591,RM0237,2368,1960,408
MO00591,RM0203,1480,1098,382
MO00591,RM0102,296,167,129
MO00591,RM0177,1184,1122,62
MO00592,RM0250,1344,1073,271
MO00592,RM0475,1344,524,820
MO00592,RM0402,1680,179,1501
MO00592,RM0199,672,498,174
MO00592,RM0431,672,628,44
MO00592,RM0458,1344,318,1026
MO00592,RM0383,1344,26,1318
MO00592,RM0219,2688,520,2168
MO00593,RM0129,2289,2193,96
